2017-10-22 18:12,"@wpgguy Is everything else like computer working properly through the modem, just the TV that's not connecting? ^Lance"
2017-10-22 18:02,"@wpgguy Hello! Nope, that's not normal. If you look at the modem, are lights showing it's online? If it is, have yo… https://t.co/TkW1j5lUsi"
2017-10-22 17:13,@NucksZombie Happy to help! Enjoy the games! ^Lance
2017-10-22 17:11,"@NucksZombie Haha, that morning caffeine and morning tiredness will fight it out sometimes. My caffeine is winning… https://t.co/SgWuCmEJot"
2017-10-22 17:08,"@NucksZombie Ah, the reset worked? ^Lance"
2017-10-22 17:00,"@NucksZombie Hmm, that's odd. Does pulling the box's power cord for 10 seconds help put the games into the guide? ^Lance"
2017-10-22 16:56,@NucksZombie Hi Jason. Should be quite a few today for the football fan. Full schedule and channels at https://t.co/pSKw0cq7YR ^Lance
2017-10-22 16:25,"@willyBwozy Hmm, better send us a DM with your address. Let's look at your building for you. ^Lance"
2017-10-22 16:23,@willyBwozy Hi Willy. No reports coming in from downtown Van. Everything's fine at Shaw Tower too. What issue are you seeing? ^Lance
2017-10-22 15:39,@bishy3 ^Lance https://t.co/Mjc4iItq3l
2017-10-22 15:34,@SteveDoubleW It might have been a blip last night or maybe some CraveTV maintenance. Let us know if it happens again. ^Lance
2017-10-22 15:13,@jcraigbarry Hi Craig. Happy to set up internet for you if you're still having issues. Just have to follow and DM a… https://t.co/hHiAqIDniV
2017-10-22 14:41,"@C_Anderson16 Hey Connor, you can still snap some pics. But slow internet? Please send us a DM and we can look at that with you. ^Lance"
2017-10-22 14:38,"@American2Jr Gotta take a walk in the woods, look at the fall colours, and have phone's dial tone turned off. Call… https://t.co/MPwgErZ0vQ"
2017-10-22 14:32,@American2Jr I usually read my phone at the same time I watch TV. Modern day attention span? Measured in seconds. I… https://t.co/0JpzD5yHQU
2017-10-22 14:11,Lance and the gang here for another fun-filled morning. Colours of the day - green yellow and orange. Anyone on any photo sprees lately?
2017-10-22 14:09,@SteveDoubleW Hi Steve. No issues that I'm aware of last night. Are you able to log into it? ^Lance
2017-10-22 5:00,"Hope everyone had an excellent Saturday! We're off for the night, but as always, back tomorrow at 7 am. Have a good one!"
2017-10-22 4:39,@LeftWingApathy Sports broadcasts may be subject to blackout restrictions as determined by the league/broadcastors.… https://t.co/FO9qOLLtSa
2017-10-22 2:47,"@Malagron Ok, thanks! Can you please send us a DM with the phone # and address on the account so we can take a closer look? ^TF"
2017-10-22 2:45,@Rawmackk Of course! Let us know if you have any questions about our services :) ^TF
2017-10-22 2:38,@Malagron Thanks! Have you tried resetting the modem? To do that you can just unplug it for 30 seconds or so. ^TF
2017-10-22 2:36,@Malagron We can take a look! Is this happening over WiFi or a wired connection? ^TF
2017-10-22 2:03,"@raeleanne Hmmn, nothing reported so far. What's happening with your BlueSky TV? Any errors? ^TF"
2017-10-22 1:50,@MGrizJr Have you had a chance to talk to tech support about this? We'd be happy to take a look if you want to DM y… https://t.co/M08f9MYE31
2017-10-21 22:44,@langston_pamela BlueSky TV can support up to 12 televisions. CraveTV can be added to a TV package for $5.99 per month. ^TF
2017-10-21 22:37,"@langston_pamela Hi Pamela, BlueSky TV is a separate type of equipment. It's not compatible with the Gateway. ^TF"
2017-10-21 19:33,@jobdesignyql Happy to help anytime you need it. ^Jason
2017-10-21 19:33,"@janiceamandalee Hey, he may have to hook it up to get channels but not sure if its to replace something or not wit… https://t.co/YANJxKtkqx"
2017-10-21 19:27,@Krakmuffin Sounds good. Keep me posted! ^TD
2017-10-21 19:27,@Western17974948 I am sorry for the long delay. Technicians are still working on site towards a resolution. Follow… https://t.co/TRDhqqHcXk
2017-10-21 19:23,@janiceamandalee Oh no! I am sorry to hear of the experience and would love to help. Please DM me more details. ^TD
2017-10-21 19:22,"@Krakmuffin Hey Kevin, can you DM me the email address so I can take a look? ^TD"
2017-10-21 19:11,@StencilMunky42 Can you DM me your home address and contact details so I may check into your signal. ^TD https://t.co/4wSB2SMXQG
2017-10-21 19:04,@StencilMunky42 Are you on the 5 Ghz network or the 2.4 Ghz network? That happens generally when there is another c… https://t.co/YvSiV8DwwD
2017-10-21 18:55,"@jobdesignyql I would be happy to look into this with you, could you send us a DM so we can continue from there? ^Jason"
2017-10-21 18:52,"@jeffelow Hey Jeff, no troubles reported in the area. Signal looks good to addresses in the location. What lights a… https://t.co/ZuFOYI9TXf"
2017-10-21 18:12,@xNormanBatesx Ah no worries. Let me know if you change your mind :) ^TD
2017-10-21 18:11,@borp_gorpbubble You are welcome! Hopefully this gets resolved quickly. I appreciate your patience :) ^TD
2017-10-21 18:09,@UR_Dime It may be signal related. DM me your address and contact details so I can check into your modem levels. ^TD
2017-10-21 18:04,@UR_Dime Ah. Might be your specific stream settings. I would suggest to reset them. ^TD
2017-10-21 18:01,"@borp_gorpbubble Hey Christy, there is a service interruption in your area. Please follow https://t.co/oQIJKekBfg f… https://t.co/O6rwYD4vcM"
2017-10-21 17:58,@UR_Dime No reports of issues this morning. Which server are you trying to connect to ? ^TD
2017-10-21 17:50,@Chris20702939 Oh no! You just need to wait 30 minutes right?! 😁 ^TD
2017-10-21 17:29,"@xNormanBatesx Hey Norman, beIN Sports is available for subscription. Please DM me your address information so I ca… https://t.co/kyB4lHekYr"
2017-10-21 17:20,@malo1434 It certainly depends on the IP you are connected to. Depending on where you are it may be blacked out based on IP location. ^TD
2017-10-21 17:17,@Windowman65 It may be signal related. Please DM me your home address and contact details so I may take a further look. ^TD
2017-10-21 17:12,"@Windowman65 Hey Robert, are you seeing this error when trying to access On Demand content or does it show up for live TV as well? ^TD"
2017-10-21 16:39,"@TroySchmirler Hey Troy, are you noticing the same issues as well over WiFi? Let me know so I can help. ^TD"
2017-10-21 16:36,@StencilMunky42 Does that only happen on one device or do you see that on multiple devices? ^TD
2017-10-21 15:15,"@American2Jr I hear you on that, thank you for your interest. Lots of ☕ this morning :) ^TD"
2017-10-21 14:21,@PullThroughPerr Ah. May have been a random blip. Definitely monitor the connection and let me know if anything changes. ^TD
2017-10-21 14:18,"@PullThroughPerr Hey Perro, no reports of Internet interruptions in your area. What lights do you see solid and blinking on the modem? ^TD"
2017-10-21 14:10,@BwcPeeweeAAA Oh no! What content are you looking for specifically? I would love to help check to make sure it is a… https://t.co/F00AqN33p0
2017-10-21 14:09,"@MGrizJr Hey MgrizJr, sorry to hear of your experience. What glitches are you noticing? I would love to help. ^TD"
2017-10-21 14:06,"@GeraldTritt Hey Gerald, I am sorry to hear of your experience and would love to help. Please send me DM me your ho… https://t.co/IIa20rvZyz"
2017-10-21 14:04,@cakegrace Happy to hear you got some quick help. Let me know if you have any other questions :) ^TD
2017-10-21 14:03,@TransLink Hey @Brandon42249306 it may be due to range to the access point. Were you stationary at Waterfront with a full connection? ^TD
2017-10-21 14:00,Good morning Twitterverse! How is your weekend so far? Your AM crew signing in and ready to help. Let us know what we can do for you.
2017-10-21 5:00,"Friday night, and feelin all right! Evening crew off for now, night's still young :) We'll return at 7AM PT sharp tmrw, good night!"
2017-10-21 5:00,"@cakegrace Hmm, are you able to access the On Demand section of BlueSky? As we're off for the evening, 24/7 support… https://t.co/FWz6iGZgT8"
2017-10-21 4:54,"@JMaskest Awesome to hear, glad that it's resolved! Let us know how we can help anytime, cheers! ^Ken"
2017-10-21 4:41,@kxnmxrtxn No word on that front at this time. ^Ken
2017-10-21 4:41,"@JMaskest If the modem is showing online per light sequence, plz try a reboot by unplugging pwr for at least 45s before reconnecting. ^Ken"
2017-10-21 4:38,@yvrhnl Thx for the heads up; that alert will still apply to your area at this time. ^Ken
2017-10-21 4:37,"@JMaskest None reported at this time. What service(s) affected? If internet only, can you confirm if modem's online… https://t.co/KuFZc2z822"
2017-10-21 4:13,"@drivemusicguy Hmm, not sure on that, depends on if we get licensing for that title, hopefully we can acquire the r… https://t.co/W7XJhkxomK"
2017-10-21 4:11,"@yvrhnl Sorry to hear that! Can take a closer look, if you can DM us your acct details when you have a chance. Thx ^Ken"
2017-10-21 4:11,@drivemusicguy Thx for details Peter! Had some similar quirks reported from small pocket of customers; re-run is av… https://t.co/cBWtDr8K4r
2017-10-21 3:56,@drivemusicguy Hey Pete! Definitely an oddity; did it play back at all or just stuck on the black screen? ^Ken
2017-10-21 3:38,@kxnmxrtxn Latest version is 4.5.10.40. You can find this under Status &gt; Overview &gt; Software Version when logged into the router. ^Ken
2017-10-21 3:29,"@fiji_c No worries, please keep us updated on this one, hopefully we can sort this one out for your parents. ^Ken"
2017-10-21 3:26,"@fiji_c Any of our agents would be able to assist her Vimal, at 1 888 472 2222, as we would need to speak w/ author… https://t.co/ITui4xyg2h"
2017-10-21 3:21,"@fiji_c Hey Vimal, sorry to hear about the experiences. If you're authorized on the acct, can certainly take a look… https://t.co/w0u9JtF33s"
2017-10-21 2:45,"@KokomoMondetta There were some glitches with this program unfortunately, as it initially did not appear in guide.… https://t.co/UEDswZBG2n"
2017-10-21 2:43,"@xraydares Hey Darren, thx for the feedback. Would like to take a closer look, if you can DM us acct# when you have a chance. Thx ^Ken"
2017-10-21 2:38,"@KokomoMondetta Hey Koko, sorry bout last min changes to guide data! Can also be streamed online and in-app through CTV as alternative ^Ken"
2017-10-21 2:32,"@CurmudgeonGrant Hmm, if you like us to take a closer look for serviceability in area, feel free to DM us the full… https://t.co/nG3KaLFgXl"
2017-10-21 1:57,"@Stoon_Slar Sorry to hear that Sid, update may have not reached all boxes. There are a few airings on CTV this evening just in case. ^Ken"
2017-10-21 1:35,"@Jo_Morren Hey Jo! Unfortunately, hunt was on for today at 12PM (https://t.co/eq6t4DeJvN) ^Ken"
2017-10-21 1:25,"@Atomixz98 Hmm, may want to check w/ your landlord, to see if they can look into wifi extenders/powerline adapters. ^Ken"
2017-10-21 1:24,"@Scotty_Brennan Sorry to hear bout inaccuracies Scotty, may be a last min change. We welcome your example via… https://t.co/zeQCdfCsKX"
2017-10-21 1:19,"@Atomixz98 Placement of modem is important (see https://t.co/LDoilbd8D7 for details, along w/ causes). Can try adj… https://t.co/WuUVmujCKp"
2017-10-21 0:38,@SulbaJr10 Hi we have already responded to you on DM. Let's continue the conversation there. ^EL
2017-10-21 0:38,"@BruceGarrett68 If it's ok now, may just have been a temp glitch. But if it persists, plz let us know anytime! ^Ken"
2017-10-21 0:37,"@GrantFrend Hey Grant! You can find all the details, inc schedule, via this post https://t.co/32Rc7qVxtC. Cheers! ^Ken"
2017-10-21 0:36,"@BruceGarrett68 Ouch, I see. If haven't tried, would you be able to try a reset and let us know if that works? Simp… https://t.co/drXdHWeiJ7"
2017-10-21 0:30,"@BruceGarrett68 Hey Bruce, did this just started happening today, or ongoing for a while? ^Ken"
2017-10-21 0:04,"@kateAlyssa Awesome to hear, glad it's working now! Let us know how we can help anytime ^Ken"
2017-10-20 23:49,"@kateAlyssa Hey Katlynn, nothing area-wide at this moment; all cable boxes in home affected or do you only have the one? ^Ken"
2017-10-20 23:39,"@mo75ka Sorry to hear Kayhan! Can take a look for you, if you can DM us your acct info. Thx! ^Ken"
2017-10-20 22:13,"@anzvanilla Hmm, I can take a look and see if the code's still valid. Can you DM us your acct# for a check plz? Thx! ^Ken"
2017-10-20 22:10,@TammieHache We'll test more one you're back. Let us know. ^Steph
2017-10-20 22:08,@TammieHache That might be a factor too! Bandwidth is shared between devices and streaming does eat a lot of it. ^Steph
2017-10-20 21:23,RT @protoncharging: Thx to my lucky @GatenM123 shirt I found myself in a @Stranger_Things scavenger-hunt! Got me a @Netflix gift card from…
2017-10-20 21:19,"@pinkally1980 Hey Ally, sorry to hear about the experience. Could you send me a DM with your account info and further details? ^Harvey"
2017-10-20 20:39,@jobdesignyql Hey!  I just reached out to you through private message!  I will be able to assist you there. ^Jason
2017-10-20 20:32,"@jobdesignyql Hello, sorry to hear of the service issues. We see that you've also DM'ed us indicating you are on th… https://t.co/1emKXMS9mS"
2017-10-20 20:12,"@GPRSLTE Do have 150 download, the upload .. for sure, not quite there yet! You also have access to some add-on fea… https://t.co/nYS99Wr5Fh"
2017-10-20 20:00,"@curlysue9000 And if you have any questions, we are also here to answer! Give us a shout by DM if we can assist. ^Harvey"
2017-10-20 19:44,"@GPRSLTE Hey, would hate to see you go. Let us know if you have any questions regarding your account or options! ^Harvey"
2017-10-20 19:23,"@BrittVader Hey Britt, if you have any questions about our service let us know via DM! Be happy to assist. ^Harvey"
2017-10-20 19:18,"@marianodss Hey, haven't heard of any troubles in Burnaby. Could you send me a DM w/ your acct info? ^Harvey https://t.co/4wSB2SMXQG"
2017-10-20 18:49,"@fiacc Hey, I haven't heard of any troubles. Could you send me a DM with your account info? I can investigate! ^Harvey"
2017-10-20 18:22,"@magoo_stuart Hey Stu, unless I missed it, I do not believe so looking at TSN's schedule: https://t.co/rIypap47e7 ^Harvey"
2017-10-20 17:12,RT @mikesbloggity: No more switching between all your devices: Netflix is now integrated into #BlueSkyTV! (Sponsored by @ShawInfo.)  https:…
2017-10-20 16:54,"@jonomack Hey Jon, good question! I am not sure but going to loop in our @ShawDirect team. ^Harvey"
2017-10-20 16:45,"@ScottieScherm I would love to take a look into this Scott. Please, when you get the chance do send me a DM. ^Harvey"
2017-10-20 16:39,"@ScottieScherm Hey Scott, if you are having troubles please let us know via DM! We'd be happy to assist. ^Harvey"
2017-10-20 15:54,"@ninja_600639 Hey, if you are noticing slow speeds on 150 send me a DM with your acct info! I'd be happy to investigate. ^Harvey"
2017-10-20 15:08,@shellacsister :) No worries! Enjoy. ^Harvey
2017-10-20 14:51,@shellacsister Sorry about that! It may have been too late of a notice to update the guide. (2/2) ^Harvey
2017-10-20 14:50,"@shellacsister Got you! I checked https://t.co/dys63FlwGH and it is airing from 9:45+. It is listed as ""To Be Annou… https://t.co/dIphawx66M"
2017-10-20 14:17,@American2Jr Good morning! Hope you are having some caffeine yourself. :) ^Harvey
2017-10-20 14:16,"@shellacsister Hey, I looked over the guide and couldn't find anything for the Tragically Hip listening. Is it a do… https://t.co/JLgOGbYLCa"
2017-10-20 14:13,"@Brandon42249306 Hey Brandon, send me a DM with your account info and I'd be happy to investigate the troubles. ^Harvey"
2017-10-20 14:00,"Happy Friday, Twitter! Hope everyone has exciting weekend plans. The morning crew is in and ready to assist."
2017-10-20 5:01,Goodnight! We're closing up now for the night. See you tomorrow at 7am PT!
2017-10-20 4:12,"@tracyrocs I'm really sorry to hear that. 

I do need to verify the ID on file before I can discuss any details on the account however. ^DH"
2017-10-20 3:52,"@mario_alcaniz Ah, Mario, we don't decide on TSN's programming but I hear ya! ^DH"
2017-10-20 3:50,"@tracyrocs Hi Tracy, We'd hate to see you leave. Please DM us your account # or address, we'd like to go over your account and options. ^DH"
2017-10-20 3:25,"@MrMobutoo Hi Dan, It's on CTV at the announced time. We receive guide info in advanced and it doesn't look like th… https://t.co/giUvySaHaj"
2017-10-20 3:07,@IDCavanagh Anytime! Have a great evening. ^DH
2017-10-20 3:05,"@JulianJRossi Hi Julian, We can help with that. Please DM us your account number or address. ^DH"
2017-10-20 3:04,"@IDCavanagh Hi Doug, I don't believe the guide will be changing, best to record those slots. ^DH"
2017-10-20 3:02,@wigelsc We receive guide information in advance so this last minute change may not be reflected in the guide. You… https://t.co/VZ3r7ykCvo
2017-10-20 3:00,"@mario_alcaniz Hey Mario, Which game &amp; channel are you referring to? ^DH"
2017-10-20 2:58,"@TwiggJohn Hi John, Sorry, I'm not sure about that. You can reach out to Shaw TV directly here; https://t.co/lziCPyO6KA though. ^DH"
2017-10-20 1:46,"@Asian_Ray Hey Ray, which game are you trying to watch? Can you DM us with some further details? We can take a look with you ^EL"
2017-10-20 1:44,"@thegregulator10 Hi Greg, we can try some troubleshooting steps with you. Can you DM us with your account number or address? ^EL"
2017-10-20 1:25,@Canadiene_ :)
2017-10-20 1:23,"@Gus365 Oh, if you'd like to add it please DM us. ^DH"
2017-10-20 1:19,"@Gus365 Hey Marian, Are you on Channel 302? ^DH"
2017-10-20 1:18,"@Canadiene_ Ah, Sorry that didn't work. Hopefully there's a replay of it sometime soon. ^DH"
2017-10-20 1:15,@Canadiene_ It's worth a try. Specially if you are watching it on a PVR. ^DH
2017-10-20 1:13,"@beingdeezy Hey Neil, Let us know if there's anything we can help with! ^DH"
2017-10-20 1:12,@Canadiene_ Sorry to hear that. Can you try unplugging the cable box from power and plug it back in during commercial? ^DH
2017-10-20 1:12,"@therealnavib Sure, for a week and then it is how much? :) ^DH"
2017-10-20 1:06,"@therealnavib Hey there, we provide NBA League pass for free with an NBA TV subscription ($3/month). DM us if you'd like to add it. ^DH"
2017-10-20 1:03,"@chincksy Hi there, Please DM us. We'd love to help :) ^DH"
2017-10-20 0:47,"@Caswscot13 I see, DM us if you'd like to add TSN4 we can go over your account and options with you. ^DH"
2017-10-20 0:46,"@vingtquatrecups Yes, you can record the show that is in that slot to record it. You may need to extend the duration. ^DH"
2017-10-20 0:43,"@vingtquatrecups Yes, you can record that slot if you are using a PVR or tune in live and hit record. ^DH"
2017-10-20 0:42,"@Caswscot13 Hey Scott, Sorry, I'm not sure. I haven't been able to find broadcast information for that game. ^DH"
2017-10-20 0:41,@vingtquatrecups This was a last minute change by the network which may not be reflected in the guide as we receive… https://t.co/Ymlar64FTX
2017-10-20 0:32,"@ronyatco Hey Ron, Sorry, I'm not sure. Have you tried searching the guide for that? ^DH"
2017-10-20 0:30,@Maleko_87 That's very odd. I'd try restarting your device. ^DH
2017-10-20 0:23,@Maleko_87 TSN5 blacks out all Senator games for customers outside of Southeastern Ontario (QB &amp; Atlantic Canada) m… https://t.co/ZZZiLpogEU
2017-10-20 0:19,"@LjmarketingLes HI Les, Please DM us. We can go over your account and options with you. ^DH"
2017-10-20 0:11,"@seanax19 Hey Sean, Let us know if we can help with anything! ^DH"
2017-10-20 0:06,@Maleko_87 Are you connecting to your home WIFI or somewhere else? Basically it's checking the IP address and think… https://t.co/1kto0phqBS
2017-10-19 23:59,"@Maleko_87 Hi Marc, Yes, I'm following you. I'm wondering how you are connecting to the internet, via Cellular data or over WIFI? ^DH"
2017-10-19 23:47,"@Maleko_87 Hi there, Are you connecting over WIFI or cellular data? ^DH"
2017-10-19 23:39,"@taarynthompson Hi Taryn, Guide information is sent to us in advance. Short notice changes by networks may not be reflected. Sorry^DH"
2017-10-19 23:38,"@amandaluvbc Hi Amanda! I will be taking a look into that for you. If you can DM me your address or account number,… https://t.co/AVH9FXSt3c"
2017-10-19 23:29,"@SandyP4025 The game is on Sportsnet 360, which is channel 231 in Vancouver. ^DH"
2017-10-19 23:14,"@thatcherdemko Hey Brock, it's on Sportsnet 360. ^DH"
2017-10-19 23:11,@jhshifris11 You too! Thank-you :) ^DH
2017-10-19 23:07,"@matthewgajewski Hey Mathew, It's on Sportsnet 360. ^DH"
2017-10-19 22:53,@JackJcsosa Please DM us your account # or address. Glad to look into it. ^DH
2017-10-19 22:49,"@JackJcsosa Hi Jacky, Are you seeing that with all traffic or with a specific server? ^DH"
2017-10-19 22:39,"@xoKeren Anytime. If you still see issues after that, please let us know. ^DH"
2017-10-19 22:36,"@xoKeren Try cleaning cache and restart Chrome &amp; Freerange, here's steps; https://t.co/QUntn3VUCX ^DH"
2017-10-19 22:35,"@xoKeren Hi Keren, Sorry to hear that. We're not hearing any reports of issues on this side. Which browser are you using? ^DH"
2017-10-19 21:30,@irrelevantjana Hello. Sorry for delay in response. https://t.co/Q82k1LHxxz for alerts. Please DM us with acct info… https://t.co/kkpxs3srgk
2017-10-19 20:05,"@TammieHache If you run a speed test at https://t.co/dMxFdbmZLu or https://t.co/MIdxPCCe5A, what are your results? ^Lance"
2017-10-19 19:54,@kbayley_ Hello. See https://t.co/ByPZIYizGO for alerts. Send a DM and we can take a closer look at service status in your area. ^Phil
2017-10-19 19:19,@amberlym Send us a DM with account please. We can take a closer look at the server that feeds you. ^Phil
2017-10-19 18:46,"@American2Jr We rock, we roll, we get the job done! ^Lance"
2017-10-19 18:45,@amberlym Hi Amberley. That code means VOD server is in maintenance. Should be back up within a few hours! ^Lance
2017-10-19 18:40,@yegcyclist HI Kathryn. Couple issues there we can definitely help you with! Could you follow and DM your address please? Thanks! ^Lance
2017-10-19 18:36,@TammieHache Hi Tammie. Excuses are never helpful. Could you DM your address please? Let's check out signal to your modem too. ^Lance
2017-10-19 18:22,@jesseiscanadian Thanks for the feedback. We'll be sure to pass this on to Tony and his supervisor. Reach out anyti… https://t.co/CWKUTDKnhN
2017-10-19 17:58,"@jonnyesports Sorry for any delays with your tech appointment. Send us a DM with acct info, and we can take a close… https://t.co/tjV27oa79D"
2017-10-19 17:40,"@mzmyzery Sorry for any challenges you're seeing. Give us a DM with acct info, we'll be happy to help. ^Phil"
2017-10-19 16:48,@robynleighw Hi. Challenge with signing in with your account? https://t.co/kmlNdBSsaq ^Phil
2017-10-19 15:42,@DJDomG No plans at this time. Our hybrid fibre/coax network has much more potential still to be unlocked. https://t.co/RU9UekmvBE ^Phil
2017-10-19 15:38,@winemgr Appears you're in Calgary? Your local CTV (channel 3 / 210) at 8pm local. Most guides should see update overnight. ^Phil
2017-10-19 14:44,@emsal1863 Thanks for the update. Have a good day. Please reach back anytime. ^Phil
2017-10-19 14:34,@ArnettK Hello.  BeIN Sports is $16/mo.  Please DM us if you would like to order. ^Phil
2017-10-19 14:29,@Stoon_Slar Morning. Guide info is pushed by the network. Should get updated overnight. Video operations are aware… https://t.co/yuB6l1rPAo
2017-10-19 14:29,@Mandaloo85 Morning. Guide info is pushed by the network. Should get updated overnight. Video operations are aware… https://t.co/9U6br0cZg1
2017-10-19 14:23,"@SaskGregger Sorry for any inconvenience, restrictions as per NHL requirements. See TSN and Sportsnet's FAQ pages for more details. ^Phil"
2017-10-19 14:22,@wu_xyz123 Please send us a DM with acct info. We can help here on social media with all account changes. ^Phil
2017-10-19 14:21,"@yegct Thanks for the update. Sorry for any challenges at that time, let us know if you see anything further. ^Phil"
2017-10-19 14:21,@emsal1863 Morning. Sorry for any interruptions. Please let us know if you're still having challenges. Send us a DM… https://t.co/xxqzigcL5x
2017-10-19 14:19,@purple_ultra Morning. Not hearing any issues when testing here. Was this across all channels? Have you tried alter… https://t.co/uwg4Zm1VcF
2017-10-19 14:17,@brianmconkey Sorry for any interruptions overnight. Please see https://t.co/ByPZIYizGO for all alerts. Let us know… https://t.co/8Uu5S5CRb5
2017-10-19 14:17,@__kkaleb__ Sorry for any interruptions overnight. Please see https://t.co/ByPZIYizGO for all alerts. Let us know i… https://t.co/s4unlxwxVJ
2017-10-19 14:16,@JoesAFlea Sorry for any interruptions overnight. Please see https://t.co/ByPZIYizGO for all alerts. Let us know if… https://t.co/YoAJC7nbGF
2017-10-19 14:15,@salman5220 Sorry for any interruptions overnight. Please see https://t.co/ByPZIYizGO for all alerts. Let us know i… https://t.co/jRVyzs25W7
2017-10-19 14:15,@YRNDarwin Sorry for any interruptions overnight. Please see https://t.co/ByPZIYizGO for all alerts. Let us know if… https://t.co/TRdCsdbAsG
2017-10-19 14:14,"@jchliboyko Sorry for any inconvenience. Please see https://t.co/ByPZIYizGO for all alerts, including option to 'fo… https://t.co/sPYjD5FdNB"
2017-10-19 14:13,"@Brandon42249306 While there are some outages affected by the storm, general performance (for those online) shouldn… https://t.co/BXTSe3kI9S"
2017-10-19 14:12,@Bresus_ Sorry for any interruptions. Please send us a DM with acct info and we can take a closer look at the modem. ^Phil
2017-10-19 14:11,"@GlobalJesus Customers in Sask are able to see Oilers/Flames regional games on Sportsnet West, and National broadca… https://t.co/JwgJQHULn2"
2017-10-19 14:09,"@GlobalJesus @SaskGregger Morning. Can confirm Montreal Canadians matches on TSN 2 are regional, only available to… https://t.co/D0SvWnzKsK"
2017-10-19 14:01,Good morning from the rainy West Coast. Phil and the ShawHelp crew here to assist today. Hope everyone has a great day.
2017-10-19 5:03,"ShawHelp team is done for the night. We'll be back at 7AM PT, stay dry from the wind/rain storm everyone"
2017-10-19 4:56,@Brian_BCX Just like how SportsNet has games regionally blacked out for out or province teams.
2017-10-19 4:55,@Brian_BCX TSN 2 while a national broadcast channel will be regional for games airing at dates linked above.
2017-10-19 4:54,@Brian_BCX https://t.co/LKfEC7oik5
2017-10-19 4:03,@Brian_BCX TSN has the game as a regional black out
2017-10-19 3:46,@Melietcetera Not updated on the CTV website yet either: https://t.co/BCEGmlhVUX
2017-10-19 3:02,@YYC_Pearl_Jam Enjoy~
2017-10-19 2:56,@Chris20702939 I think  90% of the people that came into office today was drenched.
2017-10-19 2:47,@Chris20702939 No problem Chris! Let us know anytime we can help ^SJ
2017-10-19 2:47,"@tcdixon3 No problem, glad I could help! Let us know anytime we can be of help ^SJ"
2017-10-19 2:45,"@VileLeviathan Sorry to her that, I'll have to check into this error message. Can you send me a DM w/your acc #?"
2017-10-19 2:44,"@Chris20702939 Hey Chris, unfortunately, there isn't a way to remote record with BlueSky TV.. at least just yet"
2017-10-19 2:27,@RickStockley You can add the MAC to the list of 10 devices allowed but still need to log on to the network with your Shaw email address.
2017-10-19 2:17,"@tcdixon3 Might take a bit for our guide and CTV's website to be updated. If they make a change to their schedule,… https://t.co/BC4NRG8zoR"
2017-10-19 2:14,"@tcdixon3 Looking at the CTV website, I don't see it listed in the schedule."
